Distance mahalanobis,Phrase,Index phrase,Roman
6.346589,"Avec tristesse et pourtant non sans plaisir tout de même , car la reprise en mineur sur un ton désolé du même motif qui avait empli ma journée d ' autrefois , l ' absence même de ce téléphonage de Françoise , de cette arrivée d ' Albertine qui n ' était pas quelque chose de négatif , mais la suppression dans la réalité de ce que je me rappelais et qui donnait à la journée quelque chose de douloureux , en faisait quelque chose de plus beau qu ' une journée unie et simple parce que ce qui n ' y était plus , ce qui en avait été arraché , y restait imprimé comme en creux .",35313,5disparue2.txt
6.3497195,"Le pianiste ayant terminé le morceau de Liszt et ayant commencé un prélude de Chopin , Mme de Cambremer lança à Mme de Franquetot un sourire attendri de satisfaction compétente et d ’ allusion au passé .",3897,0ducote.txt
6.3527102,"Car elles aussi en contiennent de différentes , et au moment où on croyait que c ’ était calmé , une nouvelle , une nouvelle , dans tous les sens du mot ;",39598,6retrouve2.txt
6.3527226,"Mais nous ne saisissons que les idées secondes sans percevoir la cause première ( race juive , famille française , etc .",10839,1ombre3.txt
6.356248,"Moi - même , j ' ai failli le nommer , je n ' ai eu que le temps de me rattraper , c ' est épouvantable , heureusement que je me suis arrêtée à temps .",35738,5disparue2.txt
6.35965,Les autres jours il céda un instant ;,12496,2guermantes1.txt
6.362104,"Mais je fus distrait de suivre les ébats de l ' insecte , car au bout de quelques minutes , sollicitant davantage mon attention , Jupien ( peut - être afin de prendre un paquet qu ' il emporta plus tard et que , dans l ' émotion que lui avait causée l ' apparition de M . de Charlus , il avait oublié , peut - être tout simplement pour une raison plus naturelle ) , Jupien revint , suivi par le baron .",19852,3sodome1.txt
6.362312,Le sommeil continuait de couler avec le même murmure .,33166,4laprison.txt
6.366017,"Brusquement il cessa de venir , sans avoir prévenu .",2187,0ducote.txt
6.3670855,"Et j ’ avais continué à relire l ’ invitation jusqu ’ au moment où , révoltées , les lettres qui composaient ce nom si familier et si mystérieux , comme celui même de Combray , eussent repris leur indépendance et eussent dessiné devant mes yeux fatigués comme un nom que je ne connaissais pas .",39040,6retrouve1.txt
6.3813577,"Puis la concurrence des autres formes de la vie rejeta dans l ' ombre cette nouvelle douleur , et pendant ces jours - là qui furent les premiers du printemps , j ' eus même , en attendant que Saint - Loup pût voir Mme Bontemps , à imaginer Venise et de belles femmes inconnues , quelques moments de calme agréable .",33929,5disparue1.txt
6.3815975,"- - Je crois bien , je l ' ai lu avec infiniment d ' intérêt » , répondit hypocritement Brichot .",24620,3sodome2.txt
6.3865256,"Elle a tout lu , elle est musicienne comme le violon . »",19546,2guermantes3.txt
6.392281,"Elle poussa même la délicatesse d ' esprit jusqu ' à chanter sans en avoir envie : « Il a passé par ici le furet du Bois , Mesdames , il a passé par ici le furet du Bois joli » , comme les personnes qui ne peuvent aller à Trianon sans y donner une fête Louis XVI ou qui trouvent piquant de faire chanter un air dans le cadre pour lequel il fut écrit .",11203,1ombre3.txt
6.393191,"Mais le silence qui leur succéda et qui durait déjà depuis très longtemps finit - - moins rapidement il est vrai - - par m ' éveiller de ma rêverie , comme celui qui succède à la musique de Lindor tire Bartholo de son sommeil .",17355,2guermantes3.txt
6.406197,"Mon désir avait cherché avec tant d ' avidité la signification des yeux qui maintenant me connaissaient et me souriaient , mais qui , le premier jour , avaient croisé mes regards comme des rayons d ' un autre univers , il avait distribué si largement et si minutieusement la couleur et le parfum sur les surfaces carnées de ces jeunes filles qui , étendues sur la falaise me tendaient simplement des sandwichs ou jouaient aux devinettes , que souvent dans l ' après - midi , pendant que j ' étais allongé comme ces peintres qui cherchant la grandeur de l ' antique dans la vie moderne , donnent à une femme qui se coupe un ongle de pied la noblesse du « Tireur d ' épine » ou qui comme Rubens , font des déesses avec des femmes de leur connaissance pour composer une scène mythologique , ces beaux corps bruns et blonds , de types si opposés , répandus autour de moi dans l ' herbe , je les regardais sans les vider peut - être de tout le médiocre contenu dont l ' existence journalière les avait remplis , et pourtant sans me rappeler expressément leur céleste origine , comme si pareil à Hercule ou à Télémaque , j ' avais été en train de jouer au milieu des nymphes .",11590,1ombre3.txt
6.4102554,"Bientôt , je l ’ entendis qui montait fermer sa fenêtre .",394,0ducote.txt
6.4152594,"En revanche , je m ' arrêtai avec extase à renifler l ' odeur d ' un vent coulis qui passait par la porte .",24979,3sodome2.txt
6.420804,Je crois l ' entendre .,17744,2guermantes3.txt
6.4219637,Mais peu à peu leurs façons reprirent insensiblement .,23482,3sodome1.txt
6.428395,Le soir tombait : il fallut revenir ;,10315,1ombre3.txt
6.429777,"Je fus très frappé de ce mot appliqué à M . de Charlus et je me dis que cette demi - folie expliquait peut - être certaines choses , par exemple qu ' il eût paru si enchanté du projet de demander à Bloch de battre sa propre mère .",16829,2guermantes2.txt
6.434659,"et c ' était une de ces phrases qui , sans qu ' on puisse comprendre quelle affinité leur assigne comme demeure unique et nécessaire le passé d ' un certain musicien , ne se trouvent que dans son œuvre , et apparaissent constamment dans celle - ci , dont elles sont les fées , les dryades , les divinités familières ;",31321,4laprison.txt
6.4411526,"Plongés dans cet élément nouveau , les habitués de Jupien croyaient avoir voyagé , être venus assister à un phénomène naturel , comme un mascaret ou comme une éclipse , et goûtant au lieu d ’ un plaisir tout préparé et sédentaire celui d ’ une rencontre fortuite dans l ’ inconnu , célébraient , aux grondements volcaniques des bombes , comme dans un mauvais lieu pompéien , des rites secrets dans les ténèbres des catacombes .",38797,6retrouve1.txt
6.445812,"Puisse - t - on ne pas dire d ' elle : Et Rose elle n ' a vécu que ce que vivent les roses , comme l ' a dit Victor Hugo , le sonnet d ' Arvers , Alfred de Musset , tous ces grands génies qu ' on a fait à cause de cela mourir sur les flammes du bûcher comme Jeanne d ' Arc .",19278,2guermantes3.txt
6.4503875,Mais maintenant un nouveau trouble était en moi qui altérait à son tour la puissance véritable des choses et des mots .,21787,3sodome1.txt
6.453339,"« On entend mieux pour une pièce qui en vaut la peine » , expliquait - elle , au scandale des Courvoisier et à l ' émerveillement des Guermantes et de la princesse de Parme , qui découvraient subitement que le « genre » d ' entendre le commencement d ' une pièce était plus nouveau , marquait plus d ' originalité et d ' intelligence ( ce qui n ' était pas pour étonner de la part d ' Oriane ) que d ' arriver pour le dernier acte après un grand dîner et une apparition dans une soirée .",17929,2guermantes3.txt
6.454473,"En tous cas Françoise attachait de plus en plus aux moindres paroles , aux moindres gestes de ma tante une attention extraordinaire .",1419,0ducote.txt
6.456342,Mais certainement à de certains moments un étranger eût cru entendre crier un dément .,16840,2guermantes2.txt
6.4575973,"Parfois même à cette musique , la voix humaine s ' ajoutait .",29371,4laprison.txt
6.459254,"Petite déception dans la douceur qu ' on respire , et qui doit être attribuée soit à ce qu ' on a lu trop vite , soit à l ' écriture illisible de la correspondante ;",23300,3sodome1.txt
6.4639335,"Aucun son , aucun mouvement ne trahirent que M . de Charlus eût entendu ma question .",9187,1ombre2.txt
6.466529,"Saniette , que l ' interpellation de Brichot avait effrayé , commençait à respirer , comme quelqu ' un qui a peur de l ' orage et qui voit que l ' éclair n ' a été suivi d ' aucun bruit de tonnerre , quand il entendit M . Verdurin le questionner , tout en attachant sur lui un regard qui ne lâchait pas le malheureux tant qu ' il parlait , de façon à le décontenancer tout de suite et à ne pas lui permettre de reprendre ses esprits .",24772,3sodome2.txt
6.470816,"Tenez , regardez , ajouta - t - il en me montrant Albertine et Andrée qui valsaient lentement , serrées l ' une contre l ' autre , j ' ai oublié mon lorgnon et je ne vois pas bien , mais elles sont certainement au comble de la jouissance .",22597,3sodome1.txt
6.480843,"Chaque fois que Mme de Guermantes venait d ' inventer , relativement aux mérites et aux défauts , brusquement intervertis par elle , d ' un de leurs amis , un nouveau et friand paradoxe , elle brûlait d ' en faire l ' essai devant des personnes capables de le goûter , d ' en faire savourer l ' originalité psychologique et briller la malveillance lapidaire .",17871,2guermantes3.txt
6.483543,"Nos relations étaient - elles fondées sur un malentendu qui ne pouvait manquer de se manifester dès que mes hommages , au lieu de s ' adresser à la femme relativement supérieure qu ' elle se croyait être , iraient vers quelque autre femme aussi médiocre et exhalant le même charme involontaire ?",18300,2guermantes3.txt
6.484022,"La vraisemblance seule inspirait Albertine , nullement le désir de me donner de la jalousie .",30460,4laprison.txt
6.4878263,"Ainsi dans le cas particulier de mes promenades , peut - être les domestiques de Mme de Guermantes avaient - ils entendu leur maîtresse exprimer sa lassitude de me trouver inévitablement sur son chemin et avaient - ils répété ces propos à Françoise .",12215,2guermantes1.txt
6.488037,De même le goût de la petite madeleine m ’ avait rappelé Combray .,39174,6retrouve2.txt
6.492995,"Et , pendant de longues périodes , ces excitations se trouvaient m ' arriver si rarement que j ' en venais à rechercher moi - même les occasions d ' un chagrin , d ' une crise de jalousie , pour tâcher de me rattacher au passé , de mieux me souvenir d ' elle .",35081,5disparue1.txt
6.49392,"aussi ma jalousie se confinait - elle à une expression discontinue , à la fois fugitive et fixée , et aux êtres qui l ' avaient amenée sur la figure d ' Albertine .",29869,4laprison.txt
6.497908,Je respirai en comprenant que ce n ' était que lui qui avait du chagrin et que les nouvelles étaient celles de sa maîtresse .,12997,2guermantes1.txt
6.4982815,"Il me fut particulièrement pénible d ' entendre Andrée me dire en parlant d ' Albertine : « Ah ! oui , elle aimait bien qu ' on alla se promener dans la vallée de Chevreuse . »",35192,5disparue1.txt
6.4996543,"Le trait d ' esprit était ce qu ' on appelait un « à peu près » , mais qui avait changé de forme , car il y a une évolution pour les calembours comme pour les genres littéraires , les épidémies qui disparaissent remplacées par d ' autres , etc . . .",24837,3sodome2.txt
6.499909,"affolés tout à l ' heure par des coups de marteau qui semblaient ébranler le plafond sur notre tête , nous nous plaisons maintenant à les recueillir , légers , caressants , lointains comme un murmure de feuillages jouant sur la route avec le zéphir .",12371,2guermantes1.txt
6.5080733,"Mais cela a dû être bien plus intéressant de l ' entendre raconter ainsi devant ma cousine , ajoutait - elle comme elle aurait dit de l ' entendre accompagner par l ' auteur .",17807,2guermantes3.txt
6.508598,"La pendule - - alors qu ' à la maison je n ' entendais la mienne que quelques secondes par semaine , seulement quand je sortais d ' une profonde méditation - - continua sans s ' interrompre un instant à tenir dans une langue inconnue des propos qui devaient être désobligeants pour moi , car les grands rideaux violets l ' écoutaient sans répondre , mais dans une attitude analogue à celle des gens qui haussent les épaules pour montrer que la vue d ' un tiers les irrite .",8121,1ombre2.txt
